asap0_id;name0_shr;asap1_id;name1_shr;crop_name;sos_s;sos_e;eos_s;eos_e,
163;Kenya;1101;Makueni;Maize (Short rains);29;31;3;4,
163;Kenya;1101;Makueni;Millet (Long rains);8;9;16;22,
163;Kenya;1101;Makueni;Millet (Short rains);29;31;3;4,
163;Kenya;1101;Makueni;Sorghum (Long rains);8;9;16;22,
163;Kenya;1101;Makueni;Sorghum (Short rains);29;31;3;4,
163;Kenya;1676;Kisii;Barley (Short rains);26;29;2;3,
163;Kenya;1676;Kisii;Beans (Short rains);26;29;2;3,
163;Kenya;1676;Kisii;Maize (Short rains);26;29;2;3,
163;Kenya;1676;Kisii;Millet (Long rains);7;9;17;21,
163;Kenya;1676;Kisii;Millet (Short rains);26;29;2;3,
163;Kenya;1676;Kisii;Sorghum (Long rains);7;9;17;21,
163;Kenya;1676;Kisii;Sorghum (Short rains);26;29;2;3,
163;Kenya;1679;Homa Bay;Barley (Short rains);26;29;2;3,
163;Kenya;1679;Homa Bay;Beans (Short rains);26;29;2;3,
163;Kenya;1679;Homa Bay;Maize (Short rains);26;29;2;3,
163;Kenya;1679;Homa Bay;Millet (Long rains);8;9;19;22,
163;Kenya;1679;Homa Bay;Millet (Short rains);26;29;2;3,
163;Kenya;1679;Homa Bay;Sorghum (Long rains);8;9;19;22,
163;Kenya;1679;Homa Bay;Sorghum (Short rains);26;29;2;3,
163;Kenya;1681;Kisumu;Barley (Short rains);25;30;2;4,
163;Kenya;1681;Kisumu;Beans (Short rains);25;30;2;4,
163;Kenya;1681;Kisumu;Maize (Long rains);8;9;36;2,
163;Kenya;1681;Kisumu;Maize (Short rains);25;30;2;4,
163;Kenya;1681;Kisumu;Millet (Long rains);8;9;18;23,
163;Kenya;1681;Kisumu;Millet (Short rains);25;30;2;4,
163;Kenya;1681;Kisumu;Sorghum (Long rains);8;9;18;23,
163;Kenya;1681;Kisumu;Sorghum (Short rains);25;30;2;4,
163;Kenya;1736;Kitui;Barley (Short rains);28;30;2;4,
163;Kenya;1736;Kitui;Beans (Short rains);28;30;2;4,
163;Kenya;1736;Kitui;Maize (Short rains);28;30;2;4,
163;Kenya;1736;Kitui;Millet (Long rains);8;9;16;22,
163;Kenya;1736;Kitui;Millet (Short rains);28;30;2;4,
163;Kenya;1736;Kitui;Sorghum (Long rains);8;9;16;22,
163;Kenya;1736;Kitui;Sorghum (Short rains);28;30;2;4,
163;Kenya;1742;Narok;Barley (Short rains);28;33;2;5,
163;Kenya;1742;Narok;Beans (Short rains);28;33;2;5,
163;Kenya;1742;Narok;Maize (Long rains);9;11;28;3,
163;Kenya;1742;Narok;Maize (Short rains);28;33;2;5,
163;Kenya;1742;Narok;Millet (Long rains);7;10;18;25,
163;Kenya;1742;Narok;Millet (Short rains);28;33;2;5,
163;Kenya;1742;Narok;Sorghum (Long rains);7;10;18;25,
163;Kenya;1742;Narok;Sorghum (Short rains);28;33;2;5,
163;Kenya;2415;Embu;Barley (Short rains);28;30;2;4,
163;Kenya;2415;Embu;Beans (Short rains);28;30;2;4,
163;Kenya;2415;Embu;Maize (Short rains);28;30;2;4,
163;Kenya;2415;Embu;Millet (Long rains);8;10;17;21,
163;Kenya;2415;Embu;Millet (Short rains);28;30;2;4,
163;Kenya;2415;Embu;Sorghum (Long rains);8;10;17;21,
163;Kenya;2415;Embu;Sorghum (Short rains);28;30;2;4,
163;Kenya;2416;Meru;Barley (Short rains);27;30;2;5,
163;Kenya;2416;Meru;Beans (Short rains);27;30;2;5,
163;Kenya;2416;Meru;Maize (Short rains);27;30;2;5,
163;Kenya;2416;Meru;Millet (Long rains);8;11;17;25,
163;Kenya;2416;Meru;Millet (Short rains);27;30;2;5,
163;Kenya;2416;Meru;Sorghum (Long rains);8;11;17;25,
163;Kenya;2416;Meru;Sorghum (Short rains);27;30;2;5,
163;Kenya;2417;Tharaka;Barley (Short rains);28;30;2;4,
163;Kenya;2417;Tharaka;Beans (Short rains);28;30;2;4,
163;Kenya;2417;Tharaka;Maize (Short rains);28;30;2;4,
163;Kenya;2417;Tharaka;Millet (Long rains);8;10;17;21,
163;Kenya;2417;Tharaka;Millet (Short rains);28;30;2;4,
163;Kenya;2417;Tharaka;Sorghum (Long rains);8;10;17;21,
163;Kenya;2417;Tharaka;Sorghum (Short rains);28;30;2;4,
163;Kenya;2421;Migori;Barley (Short rains);26;29;2;4,
163;Kenya;2421;Migori;Beans (Short rains);26;29;2;4,
163;Kenya;2421;Migori;Maize (Short rains);26;29;2;4,
163;Kenya;2421;Migori;Millet (Long rains);8;9;19;21,
163;Kenya;2421;Migori;Millet (Short rains);26;29;2;4,
163;Kenya;2421;Migori;Sorghum (Long rains);8;9;19;21,
163;Kenya;2421;Migori;Sorghum (Short rains);26;29;2;4,
163;Kenya;2422;Baringo;Barley (Short rains);29;31;2;4,
163;Kenya;2422;Baringo;Beans (Long rains);9;11;25;26,
163;Kenya;2422;Baringo;Beans (Short rains);29;31;2;4,
163;Kenya;2422;Baringo;Maize (Long rains);9;11;1;4,
163;Kenya;2422;Baringo;Maize (Short rains);29;31;2;4,
163;Kenya;2422;Baringo;Millet (Long rains);9;10;17;26,
163;Kenya;2422;Baringo;Millet (Short rains);29;31;2;4,
163;Kenya;2422;Baringo;Sorghum (Long rains);9;11;23;26,
163;Kenya;2422;Baringo;Sorghum (Short rains);29;31;2;4,
163;Kenya;2423;Bomet;Barley (Short rains);26;31;1;3,
163;Kenya;2423;Bomet;Beans (Short rains);26;31;1;3,
163;Kenya;2423;Bomet;Maize (Short rains);26;31;1;3,
163;Kenya;2423;Bomet;Millet (Long rains);7;9;18;22,
163;Kenya;2423;Bomet;Millet (Short rains);26;31;1;3,
163;Kenya;2423;Bomet;Sorghum (Long rains);7;9;18;22,
163;Kenya;2423;Bomet;Sorghum (Short rains);26;31;1;3,
163;Kenya;2424;Kajiado;Barley (Short rains);29;31;2;5,
163;Kenya;2424;Kajiado;Beans (Short rains);29;31;2;5,
163;Kenya;2424;Kajiado;Maize (Short rains);29;31;2;5,
163;Kenya;2424;Kajiado;Millet (Long rains);8;10;17;22,
163;Kenya;2424;Kajiado;Millet (Short rains);29;31;2;5,
163;Kenya;2424;Kajiado;Sorghum (Long rains);8;10;17;22,
163;Kenya;2424;Kajiado;Sorghum (Short rains);29;31;2;5,
163;Kenya;2425;Kericho;Barley (Short rains);26;31;2;5,
163;Kenya;2425;Kericho;Beans (Long rains);9;11;18;26,
163;Kenya;2425;Kericho;Beans (Short rains);26;31;2;5,
163;Kenya;2425;Kericho;Maize (Long rains);9;10;34;3,
163;Kenya;2425;Kericho;Maize (Short rains);26;31;2;5,
163;Kenya;2425;Kericho;Millet (Long rains);9;11;18;26,
163;Kenya;2425;Kericho;Millet (Short rains);26;31;2;5,
163;Kenya;2425;Kericho;Sorghum (Long rains);9;11;18;26,
163;Kenya;2425;Kericho;Sorghum (Short rains);26;31;2;5,
163;Kenya;2426;Laikipia;Barley (Short rains);28;31;2;4,
163;Kenya;2426;Laikipia;Beans (Long rains);9;12;25;27,
163;Kenya;2426;Laikipia;Beans (Short rains);28;31;2;4,
163;Kenya;2426;Laikipia;Maize (Short rains);28;31;2;4,
163;Kenya;2426;Laikipia;Millet (Long rains);8;10;17;20,
163;Kenya;2426;Laikipia;Millet (Short rains);28;31;2;4,
163;Kenya;2426;Laikipia;Sorghum (Long rains);9;12;25;27,
163;Kenya;2426;Laikipia;Sorghum (Short rains);28;31;2;4,
163;Kenya;2427;Trans Nzoia;Barley (Short rains);28;29;2;3,
163;Kenya;2427;Trans Nzoia;Beans (Short rains);28;29;2;3,
163;Kenya;2427;Trans Nzoia;Maize (Long rains);10;12;34;2,
163;Kenya;2427;Trans Nzoia;Maize (Short rains);28;29;2;3,
163;Kenya;2427;Trans Nzoia;Millet (Long rains);10;11;23;25,
163;Kenya;2427;Trans Nzoia;Millet (Short rains);28;29;2;3,
163;Kenya;2427;Trans Nzoia;Sorghum (Long rains);10;11;23;25,
163;Kenya;2427;Trans Nzoia;Sorghum (Short rains);28;29;2;3,
163;Kenya;2428;Kirinyaga;Barley (Short rains);27;30;2;4,
163;Kenya;2428;Kirinyaga;Beans (Short rains);27;30;2;4,
163;Kenya;2428;Kirinyaga;Maize (Short rains);27;30;2;4,
163;Kenya;2428;Kirinyaga;Millet (Long rains);8;10;16;22,
163;Kenya;2428;Kirinyaga;Millet (Short rains);27;30;2;4,
163;Kenya;2428;Kirinyaga;Sorghum (Long rains);8;10;16;22,
163;Kenya;2428;Kirinyaga;Sorghum (Short rains);27;30;2;4,
163;Kenya;2429;Uasin Gishu;Maize (Long rains);10;12;28;2,
163;Kenya;2430;West Pokot;Barley (Short rains);28;30;2;3,
163;Kenya;2430;West Pokot;Beans (Long rains);9;10;23;26,
163;Kenya;2430;West Pokot;Beans (Short rains);28;30;2;3,
163;Kenya;2430;West Pokot;Maize (Long rains);9;11;34;3,
163;Kenya;2430;West Pokot;Maize (Short rains);28;30;2;3,
163;Kenya;2430;West Pokot;Millet (Long rains);9;11;16;26,
163;Kenya;2430;West Pokot;Millet (Short rains);28;30;2;3,
163;Kenya;2430;West Pokot;Sorghum (Long rains);9;11;22;26,
163;Kenya;2430;West Pokot;Sorghum (Short rains);28;30;2;3,
163;Kenya;2431;Bungoma;Barley (Short rains);26;29;1;3,
163;Kenya;2431;Bungoma;Beans (Short rains);26;29;1;3,
163;Kenya;2431;Bungoma;Maize (Long rains);9;11;35;2,
163;Kenya;2431;Bungoma;Maize (Short rains);26;29;1;3,
163;Kenya;2431;Bungoma;Millet (Long rains);9;10;19;24,
163;Kenya;2431;Bungoma;Millet (Short rains);26;29;1;3,
163;Kenya;2431;Bungoma;Sorghum (Long rains);9;10;19;24,
163;Kenya;2431;Bungoma;Sorghum (Short rains);26;29;1;3,
163;Kenya;2432;Busia;Barley (Short rains);25;27;1;3,
163;Kenya;2432;Busia;Beans (Short rains);25;27;1;3,
163;Kenya;2432;Busia;Maize (Short rains);25;27;1;3,
163;Kenya;2432;Busia;Millet (Long rains);8;9;18;21,
163;Kenya;2432;Busia;Millet (Short rains);25;27;1;3,
163;Kenya;2432;Busia;Sorghum (Long rains);8;9;18;21,
163;Kenya;2432;Busia;Sorghum (Short rains);25;27;1;3,
163;Kenya;2434;Unit unavailable;Barley (Short rains);28;30;2;3,
163;Kenya;2434;Unit unavailable;Beans (Short rains);28;30;2;3,
163;Kenya;2434;Unit unavailable;Maize (Short rains);28;30;2;3,
163;Kenya;2434;Unit unavailable;Millet (Long rains);8;9;19;22,
163;Kenya;2434;Unit unavailable;Millet (Short rains);28;30;2;3,
163;Kenya;2434;Unit unavailable;Sorghum (Long rains);8;9;19;22,
163;Kenya;2434;Unit unavailable;Sorghum (Short rains);28;30;2;3,
163;Kenya;2435;Nyandarua;Barley (Short rains);26;31;2;4,
163;Kenya;2435;Nyandarua;Beans (Long rains);9;11;25;27,
163;Kenya;2435;Nyandarua;Beans (Short rains);26;31;2;4,
163;Kenya;2435;Nyandarua;Maize (Short rains);26;31;2;4,
163;Kenya;2435;Nyandarua;Millet (Long rains);9;11;17;27,
163;Kenya;2435;Nyandarua;Millet (Short rains);26;31;2;4,
163;Kenya;2435;Nyandarua;Sorghum (Long rains);9;11;22;27,
163;Kenya;2435;Nyandarua;Sorghum (Short rains);26;31;2;4,
163;Kenya;2436;Kiambu;Barley (Short rains);28;30;2;4,
163;Kenya;2436;Kiambu;Beans (Short rains);28;30;2;4,
163;Kenya;2436;Kiambu;Maize (Short rains);28;30;2;4,
163;Kenya;2436;Kiambu;Millet (Long rains);8;10;17;23,
163;Kenya;2436;Kiambu;Millet (Short rains);28;30;2;4,
163;Kenya;2436;Kiambu;Sorghum (Long rains);8;10;17;23,
163;Kenya;2436;Kiambu;Sorghum (Short rains);28;30;2;4,
163;Kenya;2437;Muranga;Barley (Short rains);28;30;2;4,
163;Kenya;2437;Muranga;Beans (Short rains);28;30;2;4,
163;Kenya;2437;Muranga;Maize (Short rains);28;30;2;4,
163;Kenya;2437;Muranga;Millet (Long rains);8;10;17;21,
163;Kenya;2437;Muranga;Millet (Short rains);28;30;2;4,
163;Kenya;2437;Muranga;Sorghum (Long rains);8;10;17;21,
163;Kenya;2437;Muranga;Sorghum (Short rains);28;30;2;4,
163;Kenya;2438;Taita Taveta;Barley (Short rains);28;31;2;5,
163;Kenya;2438;Taita Taveta;Beans (Short rains);28;31;2;5,
163;Kenya;2438;Taita Taveta;Maize (Short rains);28;31;2;5,
163;Kenya;2438;Taita Taveta;Millet (Long rains);7;9;16;21,
163;Kenya;2438;Taita Taveta;Millet (Short rains);28;31;2;5,
163;Kenya;2438;Taita Taveta;Sorghum (Long rains);7;9;16;21,
163;Kenya;2438;Taita Taveta;Sorghum (Short rains);28;31;2;5,
163;Kenya;2439;Nyeri;Barley (Short rains);28;30;3;4,
163;Kenya;2439;Nyeri;Beans (Short rains);28;30;3;4,
163;Kenya;2439;Nyeri;Maize (Short rains);28;30;3;4,
163;Kenya;2439;Nyeri;Millet (Long rains);8;11;17;22,
163;Kenya;2439;Nyeri;Millet (Short rains);28;30;3;4,
163;Kenya;2439;Nyeri;Sorghum (Long rains);8;11;17;22,
163;Kenya;2439;Nyeri;Sorghum (Short rains);28;30;3;4,
163;Kenya;2440;Kilifi;Barley (Short rains);28;30;2;4,
163;Kenya;2440;Kilifi;Beans (Long rains);9;12;22;25,
163;Kenya;2440;Kilifi;Beans (Short rains);28;30;2;4,
163;Kenya;2440;Kilifi;Maize (Short rains);28;30;2;4,
163;Kenya;2440;Kilifi;Millet (Long rains);9;12;22;25,
163;Kenya;2440;Kilifi;Millet (Short rains);28;30;2;4,
163;Kenya;2440;Kilifi;Sorghum (Long rains);9;12;22;25,
163;Kenya;2440;Kilifi;Sorghum (Short rains);28;30;2;4,
163;Kenya;2441;Kwale;Barley (Short rains);28;30;2;4,
163;Kenya;2441;Kwale;Beans (Long rains);8;10;22;25,
163;Kenya;2441;Kwale;Beans (Short rains);28;30;2;4,
163;Kenya;2441;Kwale;Maize (Short rains);28;30;2;4,
163;Kenya;2441;Kwale;Millet (Long rains);8;10;19;25,
163;Kenya;2441;Kwale;Millet (Short rains);28;30;2;4,
163;Kenya;2441;Kwale;Sorghum (Long rains);8;10;22;25,
163;Kenya;2441;Kwale;Sorghum (Short rains);28;30;2;4,
163;Kenya;2442;Malindi;Barley (Short rains);28;30;1;3,
163;Kenya;2442;Malindi;Beans (Short rains);28;30;1;3,
163;Kenya;2442;Malindi;Maize (Short rains);28;30;1;3,
163;Kenya;2442;Malindi;Millet (Long rains);9;12;21;25,
163;Kenya;2442;Malindi;Millet (Short rains);28;30;1;3,
163;Kenya;2442;Malindi;Sorghum (Long rains);9;12;21;25,
163;Kenya;2442;Malindi;Sorghum (Short rains);28;30;1;3,
163;Kenya;2443;Nandi;Barley (Short rains);28;30;2;4,
163;Kenya;2443;Nandi;Beans (Short rains);28;30;2;4,
163;Kenya;2443;Nandi;Maize (Long rains);9;11;35;3,
163;Kenya;2443;Nandi;Maize (Short rains);28;30;2;4,
163;Kenya;2443;Nandi;Millet (Long rains);8;10;19;26,
163;Kenya;2443;Nandi;Millet (Short rains);28;30;2;4,
163;Kenya;2443;Nandi;Sorghum (Long rains);8;10;19;26,
163;Kenya;2443;Nandi;Sorghum (Short rains);28;30;2;4,
164;Yemen;2163;Al Dhale'e;Sorghum;11;17;30;33,
164;Yemen;2173;Amran;Sorghum;9;13;30;33,
164;Yemen;2175;Sa'ada;Sorghum;6;9;30;34,
164;Yemen;2177;Dhamar;Sorghum;10;11;29;33,
164;Yemen;2394;Sana'a;Sorghum;7;11;31;33,
165;Timor-Leste;699;Timor-Leste;Rice (Main);32;35;18;23,
168;Sierra Leone;1351;Northern;Cassava (Year1, year2);9;12;18;21
168;Sierra Leone;1351;Northern;Rice;23;25;35;2,
168;Sierra Leone;1360;Southern;Cassava (Year1, year2);8;12;18;21
168;Sierra Leone;1360;Southern;Rice;23;25;35;3,
168;Sierra Leone;1642;Eastern;Cassava (Year1, year2);7;10;17;20
168;Sierra Leone;1642;Eastern;Rice;23;25;35;1,
176;Libya;24;Tubruq (tobruk);Barley;31;36;11;13,
176;Libya;24;Tubruq (tobruk);Wheat;31;36;11;13,
176;Libya;1096;Al Aziziyah;Barley;29;34;11;13,
176;Libya;1096;Al Aziziyah;Wheat;29;34;11;13,
176;Libya;1294;Al Jabal A.K.;Barley;29;34;11;14,
176;Libya;1294;Al Jabal A.K.;Wheat;29;34;11;14,
176;Libya;1297;Al Fatah;Barley;30;35;11;13,
176;Libya;1297;Al Fatah;Wheat;30;35;11;13,
176;Libya;1299;Al Khoms;Barley;27;33;11;13,
176;Libya;1299;Al Khoms;Wheat;27;33;11;13,
176;Libya;1305;Az Zawia;Barley;29;34;10;12,
176;Libya;1308;Banghazi;Barley;31;35;10;12,
176;Libya;1311;Misurata;Barley;29;33;11;14,
176;Libya;1311;Misurata;Wheat;29;33;11;14,
176;Libya;1312;Darnah;Barley;30;35;11;14,
176;Libya;1312;Darnah;Wheat;30;35;11;14,
176;Libya;1316;Nuqat Al Khams;Barley;28;31;10;14,
176;Libya;1316;Nuqat Al Khams;Wheat;28;31;12;14,
176;Libya;1317;Sabha;Barley;29;34;11;14,
176;Libya;1317;Sabha;Wheat;29;34;11;14,
176;Libya;1320;Tarhunah;Barley;28;33;12;14,
176;Libya;1320;Tarhunah;Wheat;28;33;12;14,
176;Libya;1321;Tripoli;Barley;28;32;10;13,
176;Libya;1321;Tripoli;Wheat;28;32;12;13,
176;Libya;1322;Yafran (yefren);Barley;29;35;13;14,
176;Libya;1322;Yafran (yefren);Wheat;29;35;13;14,
176;Libya;1323;Zeleitin;Barley;29;33;11;13,
176;Libya;1323;Zeleitin;Wheat;29;33;11;13,
179;Rwanda;9992;Rwanda East;Beans (A season);26;30;1;3,
179;Rwanda;9992;Rwanda East;Beans (B season);7;9;18;19,
179;Rwanda;9992;Rwanda East;Maize (A season));26;30;1;3,
179;Rwanda;9992;Rwanda East;Maize (B season);7;9;18;20,
179;Rwanda;9992;Rwanda East;Sorghum (A season);26;30;1;3,
179;Rwanda;9992;Rwanda East;Sorghum (B season);7;9;18;20,
179;Rwanda;9993;Rwanda West;Beans (A season);25;30;35;3,
179;Rwanda;9993;Rwanda West;Beans (B season);6;9;18;19,
179;Rwanda;9993;Rwanda West;Maize (A season));25;30;1;6,
179;Rwanda;9993;Rwanda West;Maize (B season);6;9;18;22,
179;Rwanda;9993;Rwanda West;Sorghum (A season);25;30;1;6,
179;Rwanda;9993;Rwanda West;Sorghum (B season);6;9;18;22,
180;Guinea-Bissau;225;Biombo;Rice;15;18;1;5,
180;Guinea-Bissau;493;Cacheu;Rice;16;18;1;5,
180;Guinea-Bissau;1111;Oio;Rice;15;17;36;5,
180;Guinea-Bissau;1112;Bafata;Rice;15;16;35;4,
180;Guinea-Bissau;1114;Gabu;Rice;14;16;35;2,
183;Indonesia;115;Kalimantan T.;Rice (Off-season);6;10;21;27,
183;Indonesia;176;Gorontalo;Maize (Dry season);9;15;21;27,
183;Indonesia;176;Gorontalo;Maize (Rainy season);30;34;4;9,
183;Indonesia;176;Gorontalo;Rice (Main);30;34;4;9,
183;Indonesia;176;Gorontalo;Rice (Off-season);9;15;21;27,
183;Indonesia;442;Sulawesi Tengah;Maize (Dry season);8;13;21;26,
183;Indonesia;442;Sulawesi Tengah;Maize (Rainy season);29;34;4;7,
183;Indonesia;442;Sulawesi Tengah;Rice (Main);29;34;4;7,
183;Indonesia;442;Sulawesi Tengah;Rice (Off-season);8;13;21;26,
183;Indonesia;443;Sulawesi T.;Maize (Dry season);8;14;21;26,
183;Indonesia;443;Sulawesi T.;Maize (Rainy season);29;34;2;9,
183;Indonesia;443;Sulawesi T.;Rice (Main);29;34;2;9,
183;Indonesia;443;Sulawesi T.;Rice (Off-season);8;14;21;26,
183;Indonesia;444;Sumatera Barat;Maize (Dry season);8;13;24;27,
183;Indonesia;444;Sumatera Barat;Maize (Rainy season);30;33;3;8,
183;Indonesia;444;Sumatera Barat;Rice (Main);30;33;3;8,
183;Indonesia;444;Sumatera Barat;Rice (Off-season);8;13;24;27,
183;Indonesia;446;Sumatera Utara;Maize (Dry season);10;15;21;27,
183;Indonesia;446;Sumatera Utara;Maize (Rainy season);29;36;4;9,
183;Indonesia;446;Sumatera Utara;Rice (Main);29;36;4;9,
183;Indonesia;446;Sumatera Utara;Rice (Off-season);8;15;19;29,
183;Indonesia;501;Bengkulu;Maize (Rainy season);30;34;3;6,
183;Indonesia;501;Bengkulu;Rice (Main);30;34;3;6,
183;Indonesia;501;Bengkulu;Rice (Off-season);7;9;21;28,
183;Indonesia;595;Sulawesi Utara;Maize (Dry season);8;15;21;26,
183;Indonesia;595;Sulawesi Utara;Maize (Rainy season);29;32;2;9,
183;Indonesia;595;Sulawesi Utara;Rice (Main);29;32;2;9,
183;Indonesia;595;Sulawesi Utara;Rice (Off-season);8;15;21;26,
183;Indonesia;635;Maluku Utara;Maize (Dry season);9;11;22;26,
183;Indonesia;635;Maluku Utara;Maize (Rainy season);30;32;4;7,
183;Indonesia;635;Maluku Utara;Rice (Main);30;32;4;7,
183;Indonesia;635;Maluku Utara;Rice (Off-season);9;11;22;26,
183;Indonesia;1161;Kalimantan Timur;Rice (Off-season);6;11;19;28,
183;Indonesia;1165;Nangroe A.D.;Maize (Dry season);8;15;19;27,
183;Indonesia;1165;Nangroe A.D.;Maize (Rainy season);29;36;4;9,
183;Indonesia;1165;Nangroe A.D.;Rice (Main);29;36;4;12,
183;Indonesia;1165;Nangroe A.D.;Rice (Off-season);8;15;19;29,
183;Indonesia;1170;Kalimantan Barat;Maize (Dry season);8;10;19;27,
183;Indonesia;1170;Kalimantan Barat;Rice (Off-season);8;10;19;27,
183;Indonesia;1171;Daerah I.Y.;Maize (Dry season);10;14;19;23,
183;Indonesia;1171;Daerah I.Y.;Maize (Rainy season);31;36;4;9,
183;Indonesia;1171;Daerah I.Y.;Rice (Main);31;36;4;9,
183;Indonesia;1171;Daerah I.Y.;Rice (Off-season);7;14;19;23,
183;Indonesia;1174;Jawa Tengah;Maize (Dry season);10;16;19;27,
183;Indonesia;1174;Jawa Tengah;Maize (Rainy season);29;36;4;9,
183;Indonesia;1174;Jawa Tengah;Rice (Main);29;36;4;12,
183;Indonesia;1174;Jawa Tengah;Rice (Off-season);6;15;17;29,
183;Indonesia;1175;Jawa Timur;Maize (Dry season);10;15;21;27,
183;Indonesia;1175;Jawa Timur;Maize (Rainy season);28;36;4;9,
183;Indonesia;1175;Jawa Timur;Rice (Main);28;36;4;12,
183;Indonesia;1175;Jawa Timur;Rice (Off-season);8;15;17;29,
183;Indonesia;1176;Lampung;Maize (Dry season);10;16;22;27,
183;Indonesia;1176;Lampung;Maize (Rainy season);31;36;4;12,
183;Indonesia;1176;Lampung;Rice (Main);31;36;4;12,
183;Indonesia;1176;Lampung;Rice (Off-season);10;16;22;27,
183;Indonesia;1178;Nusatenggara B.;Maize (Dry season);11;16;19;26,
183;Indonesia;1178;Nusatenggara B.;Maize (Rainy season);30;36;4;9,
183;Indonesia;1178;Nusatenggara B.;Rice (Main);30;36;4;12,
183;Indonesia;1178;Nusatenggara B.;Rice (Off-season);11;16;19;28,
183;Indonesia;1547;Banten;Maize (Dry season);10;17;21;27,
183;Indonesia;1547;Banten;Maize (Rainy season);32;36;4;9,
183;Indonesia;1547;Banten;Rice (Main);32;36;4;12,
183;Indonesia;1547;Banten;Rice (Off-season);10;17;21;27,
183;Indonesia;2151;Sulawesi Barat;Maize (Dry season);9;15;22;24,
183;Indonesia;2151;Sulawesi Barat;Maize (Rainy season);30;33;4;9,
183;Indonesia;2151;Sulawesi Barat;Rice (Main);30;33;4;12,
183;Indonesia;2151;Sulawesi Barat;Rice (Off-season);9;15;22;24,
183;Indonesia;2158;Sulawesi Selatan;Maize (Dry season);8;17;21;27,
183;Indonesia;2158;Sulawesi Selatan;Maize (Rainy season);29;35;4;9,
183;Indonesia;2158;Sulawesi Selatan;Rice (Main);29;35;4;12,
183;Indonesia;2158;Sulawesi Selatan;Rice (Off-season);8;17;21;27,
183;Indonesia;2380;Jawa Barat;Maize (Dry season);10;16;21;27,
183;Indonesia;2380;Jawa Barat;Maize (Rainy season);31;36;4;9,
183;Indonesia;2380;Jawa Barat;Rice (Main);31;36;4;12,
183;Indonesia;2380;Jawa Barat;Rice (Off-season);8;16;19;27,
183;Indonesia;2384;Kepulauan-riau;Maize (Rainy season);33;36;4;9,
183;Indonesia;2384;Kepulauan-riau;Rice (Main);33;36;4;9,
183;Indonesia;2384;Kepulauan-riau;Rice (Off-season);8;14;28;31,
183;Indonesia;2385;Papua;Maize (Dry season);7;13;21;27,
183;Indonesia;2385;Papua;Maize (Rainy season);28;34;2;6,
183;Indonesia;2385;Papua;Rice (Main);28;34;2;6,
183;Indonesia;2385;Papua;Rice (Off-season);7;13;21;29,
183;Indonesia;2386;Riau;Maize (Dry season);8;15;21;27,
183;Indonesia;2386;Riau;Maize (Rainy season);28;1;4;9,
183;Indonesia;2386;Riau;Rice (Main);28;36;4;11,
183;Indonesia;2386;Riau;Rice (Off-season);8;15;21;29,
185;Ethiopia;9996;Central;Barley (Meher);17;19;30;33,
185;Ethiopia;9996;Central;Millet (Meher);17;19;30;33,
185;Ethiopia;9996;Central;Teff (Meher);17;19;30;33,
185;Ethiopia;9996;Central;Wheat (Meher);17;19;30;33,
185;Ethiopia;9998;East Gojam;Barley (Meher);13;19;31;36,
185;Ethiopia;9998;East Gojam;Maize (Meher);10;14;32;34,
185;Ethiopia;9998;East Gojam;Millet (Meher);13;19;31;2,
185;Ethiopia;9998;East Gojam;Sorghum (Meher);10;14;32;34,
185;Ethiopia;9998;East Gojam;Teff (Meher);13;19;31;36,
185;Ethiopia;9998;East Gojam;Wheat (Meher);13;19;31;36,
185;Ethiopia;9999;North Wollo;Barley (Meher);17;21;29;36,
185;Ethiopia;9999;North Wollo;Cereals all (Belg);7;9;15;17,
185;Ethiopia;9999;North Wollo;Millet (Meher);17;21;29;36,
185;Ethiopia;9999;North Wollo;Oats (Meher);19;21;30;1,
185;Ethiopia;9999;North Wollo;Teff (Meher);17;21;29;36,
185;Ethiopia;9999;North Wollo;Wheat (Meher);17;21;29;36,
185;Ethiopia;10000;Oromia;Barley (Meher);18;20;31;34,
185;Ethiopia;10000;Oromia;Cereals all (Belg);7;9;15;17,
185;Ethiopia;10000;Oromia;Millet (Meher);18;20;31;34,
185;Ethiopia;10000;Oromia;Oats (Meher);19;21;29;35,
185;Ethiopia;10000;Oromia;Teff (Meher);18;20;31;34,
185;Ethiopia;10000;Oromia;Wheat (Meher);18;20;31;34,
185;Ethiopia;10001;South Gonder;Barley (Meher);14;19;29;36,
185;Ethiopia;10001;South Gonder;Millet (Meher);14;19;29;36,
185;Ethiopia;10001;South Gonder;Teff (Meher);14;19;29;36,
185;Ethiopia;10001;South Gonder;Wheat (Meher);14;19;29;36,
185;Ethiopia;10002;Wag Himra;Barley (Meher);17;20;29;33,
185;Ethiopia;10002;Wag Himra;Millet (Meher);17;20;29;33,
185;Ethiopia;10002;Wag Himra;Teff (Meher);17;20;29;33,
185;Ethiopia;10002;Wag Himra;Wheat (Meher);17;20;29;33,
185;Ethiopia;10003;West Gojam;Barley (Meher);12;18;32;2,
185;Ethiopia;10003;West Gojam;Millet (Meher);12;18;32;2,
185;Ethiopia;10003;West Gojam;Teff (Meher);12;18;32;2,
185;Ethiopia;10003;West Gojam;Wheat (Meher);12;18;32;2,
185;Ethiopia;10004;Metekel;Barley (Meher);11;15;32;1,
185;Ethiopia;10004;Metekel;Millet (Meher);11;15;32;1,
185;Ethiopia;10004;Metekel;Teff (Meher);11;15;32;1,
